id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,search_city,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.waitlist_reservation,attributes.open24_hours
iGqKtskjjPIuftNSYVpJXw,iceberg-drive-inn-pleasant-grove,Iceberg Drive Inn,https://s3-media0.fl.yelpcdn.com/bphoto/hh_LD9msPiGrj-5X5JGwNA/o.jpg,False,https://www.yelp.com/biz/iceberg-drive-inn-pleasant-grove?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,56,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.3,['delivery'],,+18018992296,(801) 899-2296,15815.129114025383,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.368367,-111.765374,1757 W State St,,,Pleasant Grove,84062,US,UT,"['1757 W State St', 'Pleasant Grove, UT 84062']",,,,
AtnIvjWlM_KgWyKUps2vhQ,salt-city-sweet-shop-sandy-5,Salt City Sweet Shop,https://s3-media0.fl.yelpcdn.com/bphoto/hpS6S0_tyvbn2f1BXd189A/o.jpg,False,https://www.yelp.com/biz/salt-city-sweet-shop-sandy-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,17,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'beverage_stores', 'title': 'Beverage Store'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.2,"['delivery', 'pickup']",,+18015232096,(801) 523-2096,8303.107371886423,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.56174714530276,-111.89424973150622,10450 South State St,Ste 1310,,Sandy,84070,US,UT,"['10450 South State St', 'Ste 1310', 'Sandy, UT 84070']",,,False,
ooXSWsdO3RauyLZUUh6XgA,flake-pie-co-south-jordan,Flake Pie Co.,https://s3-media0.fl.yelpcdn.com/bphoto/m0r1wjbgv1dGT5GhaCvJ9g/o.jpg,False,https://www.yelp.com/biz/flake-pie-co-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,244,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"['delivery', 'pickup']",$$,+13853422620,(385) 342-2620,10136.857704584365,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.558222,-111.937791,1665 Towne Center Dr,Ste 3,,South Jordan,84095,US,UT,"['1665 Towne Center Dr', 'Ste 3', 'South Jordan, UT 84095']",,,,
L-F3ckvMyuFY3-gqeb_cPQ,baskin-robbins-american-fork,Baskin Robbins,https://s3-media0.fl.yelpcdn.com/bphoto/f1mdIof0rhI7wFdx2fWkWw/o.jpg,False,https://www.yelp.com/biz/baskin-robbins-american-fork?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,10,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.4,"['delivery', 'pickup']",,,,13323.99277994249,[],"Draper, UT",40.37793,-111.81331,51 NW State St,Ste 101,,American Fork,84003,US,UT,"['51 NW State St', 'Ste 101', 'American Fork, UT 84003']",,,,
bCmV5Ot4i40gIZJHQAn0hA,handel-s-ice-cream-fort-union-cottonwood-heights,Handel’s Ice Cream - Fort Union,https://s3-media0.fl.yelpcdn.com/bphoto/uLsmtbYsXUmP_ra5x6GdAA/o.jpg,False,https://www.yelp.com/biz/handel-s-ice-cream-fort-union-cottonwood-heights?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,81,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.1,['delivery'],$$,+18016791172,(801) 679-1172,14612.641438799405,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.625327,-111.853995,6933 S 1300 E,,,Cottonwood Heights,84047,US,UT,"['6933 S 1300 E', 'Cottonwood Heights, UT 84047']",,,,
90tStv8Rvn68ga0Hj_RUcA,finest-sno-on-earth-sandy,Finest Sno On Earth,https://s3-media0.fl.yelpcdn.com/bphoto/kLYJ2NdYXYsGHkP6jl66Fw/o.jpg,False,https://www.yelp.com/biz/finest-sno-on-earth-sandy?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,20,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.8,['delivery'],$,+18018964321,(801) 896-4321,7511.209303255612,"[{'open': [{'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.560012,-111.871505,725 East 10600 S,,,Sandy,84070,US,UT,"['725 East 10600 S', 'Sandy, UT 84070']",,https://sites.google.com/view/finestsnoonearth/menu,,
VEKqCKkvo3YNkXh3eBsg2A,pink-sweets-cafe-riverton,Pink Sweets Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/VANU8GqFopdGrVT1Ul80nw/o.jpg,False,https://www.yelp.com/biz/pink-sweets-cafe-riverton?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,88,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'gelato', 'title': 'Gelato'}]",3.7,[],,+18016769756,(801) 676-9756,8166.074288288132,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.52249,-111.94208,1872 W 12600th S,,,Riverton,84065,US,UT,"['1872 W 12600th S', 'Riverton, UT 84065']",,,,
BvG6tGPKVPm8E7ZC3YnMyA,kimmies-kandies-sandy-4,Kimmie's Kandies,https://s3-media0.fl.yelpcdn.com/bphoto/7-aJpitwYxKVmL0Da-X0hg/o.jpg,False,https://www.yelp.com/biz/kimmies-kandies-sandy-4?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,6,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.7,"['delivery', 'pickup']",,+12097529898,(209) 752-9898,4007.069719440764,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.52983,-111.84894,12192 Nicklaus Rd,,,Sandy,84092,US,UT,"['12192 Nicklaus Rd', 'Sandy, UT 84092']",,https://kimmieskandies.com/collections/all,,
O_FIiaLqMXR503fOBpmc8Q,culvers-south-jordan-3,Culver's,https://s3-media0.fl.yelpcdn.com/bphoto/i1L8myhdkaMPjYjqxJZn2w/o.jpg,False,https://www.yelp.com/biz/culvers-south-jordan-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,107,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.3,[],$$,+18014327982,(801) 432-7982,12579.274120646163,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.56247,-111.97157318220891,3372 S Jordan Pkwy,,,South Jordan,84095,US,UT,"['3372 S Jordan Pkwy', 'South Jordan, UT 84095']",,https://www.culvers.com/menu-and-nutrition,,
o-kF8pnxRl4vSlK6awidAw,local-cookie-co-south-jordan-3,Local Cookie Co.,https://s3-media0.fl.yelpcdn.com/bphoto/rI5kmcAcyDtaWGhQHf2vdA/o.jpg,False,https://www.yelp.com/biz/local-cookie-co-south-jordan-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,110,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.6,"['delivery', 'pickup']",,+18019484397,(801) 948-4397,12659.23771934492,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.562816,-111.972416,10384 River Heights Dr,Ste 103,,South Jordan,84095,US,UT,"['10384 River Heights Dr', 'Ste 103', 'South Jordan, UT 84095']",,https://www.localcookieco.com/,,
xCtWSnLu9d6CoSdZnpKyHw,gourmandise-draper-2,Gourmandise,https://s3-media0.fl.yelpcdn.com/bphoto/86FOMUUNzDaQq0qhkTaKSw/o.jpg,False,https://www.yelp.com/biz/gourmandise-draper-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,442,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.7,"['delivery', 'pickup']",$$,+18015711500,(801) 571-1500,3996.1762290854267,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.52731316412821,-111.87063181369768,725 E 12300 S,,,Draper,84020,US,UT,"['725 E 12300 S', 'Draper, UT 84020']",,https://www.gourmandise.com/cafe-menu,,
zRZITyrJ9mzqWoL7ra_9jw,snelgrove-ice-cream-herriman,Snelgrove Ice Cream,,False,https://www.yelp.com/biz/snelgrove-ice-cream-herriman?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,[],,,,15032.290100205935,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.53755230564264,-112.02148726653428,5454 W Daybreak Pkwy,Unit 2,,Herriman,84096,US,UT,"['5454 W Daybreak Pkwy', 'Unit 2', 'Herriman, UT 84096']",,,,
LW38BLPODoW6CyYOLE2eBQ,the-sugar-theory-midvale-2,The Sugar Theory,https://s3-media0.fl.yelpcdn.com/bphoto/sl2UIl32hxVbs9mBDNSXqA/o.jpg,False,https://www.yelp.com/biz/the-sugar-theory-midvale-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,[],,+18018560628,(801) 856-0628,13604.518664898715,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","Draper, UT",40.6203689575195,-111.862609863281,,,,Midvale,84047,US,UT,"['Midvale, UT 84047']",,,,
dFwQvMpo682AHAka2qekyg,dali-crepes-exclusive-cottonwood-heights,Dali Crepes Exclusive,https://s3-media0.fl.yelpcdn.com/bphoto/WjWTHvVOqdrTcoLgIQ4H1w/o.jpg,False,https://www.yelp.com/biz/dali-crepes-exclusive-cottonwood-heights?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,70,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],,+13854541194,(385) 454-1194,14633.706807844288,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.6255933,-111.8531184,1346 Fort Union Blvd,,,Cottonwood Heights,84121,US,UT,"['1346 Fort Union Blvd', 'Cottonwood Heights, UT 84121']",,https://cdn.flow.page/images/472e8497-0fe8-41ca-befa-11930a1b804a-pdf?m=1686072392,,
QpDTqVkHEZHPlZZdtNziBw,shake-shack-the-school-yard-sandy-2,Shake Shack The School Yard,https://s3-media0.fl.yelpcdn.com/bphoto/5I8Lvdt9E5uZNjq3hcNWDg/o.jpg,False,https://www.yelp.com/biz/shake-shack-the-school-yard-sandy-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,435,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.1,"['delivery', 'pickup']",$$,+13852763190,(385) 276-3190,7141.179970607071,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.55115,-111.8915,11020 S State St,Suite B,,Sandy,84070,US,UT,"['11020 S State St', 'Suite B', 'Sandy, UT 84070']",,https://shakeshack.com/home#/store/3116,,
WXuqIQXMOqH-HiFxMoNROQ,rio-acai-south-jordan,Rio Acai,https://s3-media0.fl.yelpcdn.com/bphoto/jKbhCf3nCfP6pulLKOZ0eQ/o.jpg,False,https://www.yelp.com/biz/rio-acai-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,79,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.6,"['delivery', 'pickup']",$$,+18019305249,(801) 930-5249,8923.160032455846,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.543940260211365,-111.9357199,1573 W. 11400 S.,,,South Jordan,84095,US,UT,"['1573 W. 11400 S.', 'South Jordan, UT 84095']",,https://rioacaiutah.com/menu,,
QlaL8tNvgh82w4iWMrV0TA,harmons-neighborhood-grocer-draper-2,Harmons Neighborhood Grocer,https://s3-media0.fl.yelpcdn.com/bphoto/tV-KK_sVLF2XSww3arIpVQ/o.jpg,False,https://www.yelp.com/biz/harmons-neighborhood-grocer-draper-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,126,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",3.9,[],$$,+18016170111,(801) 617-0111,3039.017810223488,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.5021355,-111.8874561,125 E 13800th S,,,Draper,84020,US,UT,"['125 E 13800th S', 'Draper, UT 84020']",,,,
6mNgp3YH9BTElqw2iV4eoA,cold-stone-creamery-south-jordan-2,Cold Stone Creamery,https://s3-media0.fl.yelpcdn.com/bphoto/0GpDzToXL4oihCL_d6M5Ag/o.jpg,False,https://www.yelp.com/biz/cold-stone-creamery-south-jordan-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,44,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",2.1,"['delivery', 'pickup']",$$,+18017901010,(801) 790-1010,11976.84326367967,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.541181,-111.980494,11585 S District Dr,# 700,,South Jordan,84095,US,UT,"['11585 S District Dr', '# 700', 'South Jordan, UT 84095']",,,,
GW-0jUQ70aQLx7Sqa4oAJw,nautical-bowls-saratoga-springs-3,Nautical Bowls,https://s3-media0.fl.yelpcdn.com/bphoto/mil8Sp3PwRCe_e4JhJ1Ttg/o.jpg,False,https://www.yelp.com/biz/nautical-bowls-saratoga-springs-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,21,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.2,[],,+13853527452,(385) 352-7452,13127.72616036604,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.38557,-111.91573,1314 N Redwood Rd,Ste 200,,Saratoga Springs,84045,US,UT,"['1314 N Redwood Rd', 'Ste 200', 'Saratoga Springs, UT 84045']",,https://nauticalbowls.com/menu/,,
29Da0KQGFVNw22VKDHHVng,sweet-churros-south-jordan,Sweet Churros,https://s3-media0.fl.yelpcdn.com/bphoto/yV3qroOeQ9i3UmYfBZplrw/o.jpg,False,https://www.yelp.com/biz/sweet-churros-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,53,"[{'alias': 'desserts', 'title': 'Desserts'}]",3.3,"['delivery', 'pickup']",,+18018788399,(801) 878-8399,11993.198760496025,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.540857151500205,-111.9809158,11580 S District Main,Ste 500,,South Jordan,84095,US,UT,"['11580 S District Main', 'Ste 500', 'South Jordan, UT 84095']",,,,
zzbbSCQvYJsiNqzlihy5Og,finest-sno-on-earth-sandy-sandy-3,Finest Sno On Earth Sandy,https://s3-media0.fl.yelpcdn.com/bphoto/3EDQdUQu9UH1kWpfNhDYfA/o.jpg,False,https://www.yelp.com/biz/finest-sno-on-earth-sandy-sandy-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}]",5.0,[],,+13852287596,(385) 228-7596,7517.442731799382,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","Draper, UT",40.559949,-111.871387,725 E 10600 S,,,Sandy,84094,US,UT,"['725 E 10600 S', 'Sandy, UT 84094']",,,,
